"ObjectID","GlobalID","CreationDate","Creator","EditDate","Editor","Observer name","Date","Survey occasion","Site ID","Visibility","Observed species occurrence","x","y"
31,"ri2dkg4g-ojed-kd25-hc6x-8s1x3liou5gn",2014-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2014-06-02 12:00:00,2,"52","good","no",0,0
32,"y35i1osq-gbld-iq4g-r1ee-a82zy0edk1ei",2015-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2015-06-02 12:00:00,2,"98","good","yes",0,0
33,"x1lovz6k-0lvb-uaeb-mkwr-q4kja1fm1tpd",2016-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","chambers_diane",2016-06-02 12:00:00,2,"93","good","no",0,0
34,"i1l785zi-0goo-010r-vmnh-zp5h8d84so8u",2017-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2017-06-02 12:00:00,2,"65","good","yes",0,0
35,"8efgs3cc-3xd8-axl8-t6wy-s1a8v561631l",2018-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2018-06-02 12:00:00,2,"92","good","no",0,0
36,"sxh4bolk-powe-fqqm-cv3z-kgkdpll4simg",2019-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2019-06-02 12:00:00,2,"18","good","yes",0,0
37,"2s4mjo2l-kvi9-vo1r-v9ig-gynx3b7il9ok",2011-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2011-06-02 12:00:00,2,"32","good","no",0,0
38,"mulzsudv-n8ey-jk5f-7343-rzc90oefokwz",2012-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2012-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2012-06-02 12:00:00,2,"2","good","yes",0,0
39,"hdlamk45-1b8t-ph3t-l20n-qj0fukhj4szo",2013-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2013-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2013-06-02 12:00:00,2,"69","good","no",0,0
40,"7p1bksbl-cmql-fp3x-x43q-ou3ig8h4u1bn",2014-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2014-06-02 12:00:00,2,"72","good","no",0,0
41,"lq6ntjjd-oduc-qg1o-9992-v3bvmuhrzp76",2015-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2015-06-03 12:00:00,3,"30","good","yes",0,0
42,"58xu7zrv-f1dt-5h2v-qn2n-ccb2r4pcqmms",2016-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2016-06-03 12:00:00,3,"73","poor","no",0,0
43,"27rzf4ev-wyuq-xpaa-g9rs-9q0ydcqgxeje",2017-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2017-06-03 12:00:00,3,"20","good","no",0,0
44,"pq0ujzzi-vtjc-bkc8-aprl-ahjhnd2kbs8d",2018-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2018-06-03 12:00:00,3,"71","poor","no",0,0
45,"5wjyu0h0-4lbb-1nfz-7xjl-6lrzamrho13u",2019-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2019-06-03 12:00:00,3,"39","good","no",0,0
46,"sv3jhrob-n9x9-c9k6-u1gq-wm489t4o594g",2011-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2011-06-03 12:00:00,3,"86","good","no",0,0
47,"27344ah4-7ckd-igv6-eqer-2h9u15hf72w6",2012-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2012-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","chambers_diane",2012-06-03 12:00:00,3,"43","good","yes",0,0
48,"24ui3b2u-gg58-ry3n-pcmf-roxnte5gr9n1",2013-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2013-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2013-06-03 12:00:00,3,"99","good","no",0,0
49,"pru1m5ud-e971-c46v-08g6-6ccrvmlraa39",2014-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2014-06-03 12:00:00,3,"10","good","no",0,0
50,"xde1pbnb-y1n6-wo1l-llzz-3tfox9ugeak3",2015-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2015-06-03 12:00:00,3,"33","poor","no",0,0
51,"b6wm3l6e-79jd-dagg-hm02-ypnoi2o4cust",2016-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2016-06-03 12:00:00,3,"52","good","yes",0,0
52,"8kqzdsg5-57m1-64i9-c162-n2pcouk0e2xm",2017-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2017-06-03 12:00:00,3,"98","good","no",0,0
53,"aryw9m54-fi7o-ai4z-7amf-xe3q575061mp",2018-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","chambers_diane",2018-06-03 12:00:00,3,"93","poor","yes",0,0
54,"l9375oi7-rhx6-bmsf-yytm-1fesli0dxd6x",2019-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2019-06-03 12:00:00,3,"65","good","yes",0,0
55,"fsohn6jd-nn2u-av9o-udsr-dxtv359j9bhk",2011-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2011-06-03 12:00:00,3,"92","poor","yes",0,0
56,"gxi9mxlx-2rpd-d823-q7a4-vjf9xh4r8dty",2012-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2012-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2012-06-03 12:00:00,3,"18","good","yes",0,0
57,"uhzvl4l1-bzfz-7rer-4m7s-ps8gd5q2ppsc",2013-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2013-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2013-06-03 12:00:00,3,"32","poor","no",0,0
58,"jxrunvhu-hls3-58n2-rmul-adf1h6d19qix",2014-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2014-06-03 12:00:00,3,"2","good","yes",0,0
59,"q4131ihr-tobt-wazn-t3wl-s13cqcjr8ht2",2015-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2015-06-03 12:00:00,3,"69","good","yes",0,0
60,"gzqm72eq-6ca4-xexm-z04y-k8ddurfw2k0t",2016-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2016-06-03 12:00:00,3,"72","good","yes",0,0
61,"mfpa87fq-9j3d-cz0l-0w8p-pwu2x1a5jdda",2017-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2017-06-04 12:00:00,4,"30","poor","yes",0,0
62,"k4beijjv-fyri-a8g7-1j7u-zk1g2zqm6pvy",2018-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2018-06-04 12:00:00,4,"73","good","no",0,0
63,"s7r85swe-80fp-y7sv-zctu-9mt1c4b313l6",2019-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2019-06-04 12:00:00,4,"20","good","no",0,0
64,"vho5ia5v-gen7-a7m2-ehd2-pgb2j8qyw0zi",2011-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2011-06-04 12:00:00,4,"71","poor","yes",0,0
65,"vga9cdj3-fi98-485k-bnp3-htcucq93pwy2",2012-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2012-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2012-06-04 12:00:00,4,"39","poor","no",0,0
66,"mbgxv57h-l46g-daew-5iay-eomh8bgq6aka",2013-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2013-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2013-06-04 12:00:00,4,"86","good","yes",0,0
67,"t4hkhk3f-tatd-o3oz-74b4-00g1mkdapcii",2014-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","chambers_diane",2014-06-04 12:00:00,4,"43","good","no",0,0
68,"sz5u7r6j-glev-mn6k-mu4j-9nmytwign1dt",2015-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2015-06-04 12:00:00,4,"99","good","no",0,0
69,"zlnc7gyr-zsbh-k2oc-kz9o-lauewyaigk0g",2016-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2016-06-04 12:00:00,4,"10","good","no",0,0
70,"xkifmm4m-ef79-876t-dhnv-ks2x4s2jec8w",2017-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2017-06-04 12:00:00,4,"33","good","no",0,0
71,"3sdh87cu-ko1b-4sle-r5k1-l3d2xl0dbz87",2018-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2018-06-04 12:00:00,4,"52","good","yes",0,0
72,"d08xxo98-h5r1-e43r-oo84-zmu5760apl63",2019-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2019-06-04 12:00:00,4,"98","poor","no",0,0
73,"heyofqw5-m8zn-0lj6-py95-8rytx0hpz76u",2011-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","chambers_diane",2011-06-04 12:00:00,4,"93","good","yes",0,0
74,"ng5civ4x-dksk-qyps-wc8i-ht2sj3wet88w",2012-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2012-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2012-06-04 12:00:00,4,"65","good","no",0,0
75,"79lkoqfe-4v7q-uv32-vjsr-yyqvxza2ehzp",2013-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2013-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2013-06-04 12:00:00,4,"92","good","no",0,0
76,"bzhnko35-2ujt-2k1j-1ykr-lvfop7peiiif",2014-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2014-06-04 12:00:00,4,"18","poor","no",0,0
77,"uj15t8tm-0qyo-k0ok-frtm-d4hj2kln0vzr",2015-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2015-06-04 12:00:00,4,"32","good","no",0,0
78,"cr3xhpr0-afhz-yfie-f6c8-o2ox7myhkbtz",2016-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2016-06-04 12:00:00,4,"2","good","yes",0,0
79,"9ot8ri68-8mec-y96w-7g3a-rilaffvnw5zz",2017-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2017-06-04 12:00:00,4,"69","poor","no",0,0
80,"1ycgnquo-0jxv-0rkc-grvv-s465skf00sid",2018-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2018-06-04 12:00:00,4,"72","good","no",0,0
81,"sawlvd2g-4hkp-tcsp-li25-t3aenonibqjv",2019-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2019-06-05 12:00:00,5,"30","poor","no",0,0
82,"jcwi55e8-mbge-rnpo-t0e0-55rkw6oro9t6",2011-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2011-06-05 12:00:00,5,"73","poor","no",0,0
83,"5ichhxps-tmhl-b5jo-znxj-weaty7ewyobt",2012-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2012-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2012-06-05 12:00:00,5,"20","good","yes",0,0
84,"06rg9qe3-bp5q-6cqz-m7xt-vu05c5zxz50n",2013-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2013-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2013-06-05 12:00:00,5,"71","poor","no",0,0
85,"22fch0j8-tyzf-ifpy-swrl-2qt6oc8jdwaq",2014-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2014-06-05 12:00:00,5,"39","poor","no",0,0
86,"c4ap6vmp-l46v-c6vb-xhll-4ds78bgcq1ux",2015-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2015-06-05 12:00:00,5,"86","good","yes",0,0
87,"k6sh0nl0-q4qf-pleu-qb0l-8fu89cf2yz7o",2016-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","chambers_diane",2016-06-05 12:00:00,5,"43","good","yes",0,0
88,"p12cmuy7-199p-g0qm-0z73-p7aq5wusmpir",2017-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2017-06-05 12:00:00,5,"99","poor","no",0,0
89,"75p8olqw-95nx-q0pr-afil-cbumr1frau3j",2018-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2018-06-05 12:00:00,5,"10","good","no",0,0
90,"7c37spkg-u5hn-ni9t-qkfl-t8wax1j9anr3",2019-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2019-06-05 12:00:00,5,"33","good","no",0,0
91,"cl56c5nu-076k-oeto-ey4z-tckfc7pra0av",2011-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2011-06-05 12:00:00,5,"52","good","yes",0,0
92,"iwn1mt5a-mjmd-pzgo-x0ut-f6sj9vdrghff",2012-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2012-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2012-06-05 12:00:00,5,"98","good","no",0,0
93,"ldpkj20w-yyoi-4qfi-8hdt-hett3528vykw",2013-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2013-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","chambers_diane",2013-06-05 12:00:00,5,"93","good","yes",0,0
94,"z5k2ssog-uenh-w3hs-1boc-tzi9bnv7u14f",2014-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2014-06-05 12:00:00,5,"65","poor","yes",0,0
95,"l9m7sqsx-022t-3un7-xh1u-zjety4g0mh0s",2015-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2015-06-05 12:00:00,5,"92","poor","yes",0,0
96,"u22wesj9-s975-bkvi-vc1b-qu8rc9mlj70b",2016-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2016-06-05 12:00:00,5,"18","good","yes",0,0
97,"gcpchgzw-jprt-dk1f-3k5h-grgch0dsbc4i",2017-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2017-06-05 12:00:00,5,"32","good","no",0,0
98,"55eea0ja-z2eb-b4ib-z17d-99nxov4lu4wu",2018-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2018-06-05 12:00:00,5,"2","poor","no",0,0
99,"7f9k7ygd-qezn-z655-7hj4-8dfsazd8z9xv",2019-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2019-06-05 12:00:00,5,"69","good","yes",0,0
100,"p9xt0gkm-pr22-9r0z-b873-kc8l71o15vl7",2011-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2011-06-05 12:00:00,5,"72","poor","no",0,0
