"ObjectID","GlobalID","CreationDate","Creator","EditDate","Editor","Observer name","Date","Survey occasion","Site ID","Visibility","Observed species occurrence","x","y"
22,"fe2zetq6-83ep-jtqf-8w88-anj7t4euec2w",2014-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2014-06-02 12:00:00,2,"24","good","yes",0,0
23,"4xq0um0r-kip9-x4bu-9cq4-w7yhr4oeeepg",2015-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2015-06-02 12:00:00,2,"50","good","no",0,0
24,"6b6we0oo-uo79-rnde-oe9m-mhaspparsghr",2016-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2016-06-02 12:00:00,2,"62","poor","no",0,0
25,"bz2gqrph-ir7o-h4wm-0538-4bpl58vfzwm2",2017-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2017-06-02 12:00:00,2,"11","good","yes",0,0
26,"tbnfzjuy-6los-47em-cwae-ok2vhcvi4st1",2018-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2018-06-02 12:00:00,2,"92","good","no",0,0
27,"m7r1svgh-tq0g-fdxh-tx3o-60rxe47akumc",2019-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","chambers_diane",2019-06-02 12:00:00,2,"44","good","no",0,0
28,"ckbu9hi3-dbse-wbln-zh6m-5wmcnguo6v3r",2011-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2011-06-02 12:00:00,2,"48","poor","no",0,0
29,"rvgxyobg-88la-u6dj-u9tu-3ptntfext7ru",2012-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2012-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","chambers_diane",2012-06-02 12:00:00,2,"2","good","no",0,0
30,"8hme3gep-6n33-lk9q-aaqw-bqjmnb23lpab",2013-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2013-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2013-06-02 12:00:00,2,"38","good","no",0,0
31,"m01ssicj-30b0-xwf4-lmx2-wfhg7p8a3bcr",2014-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2014-06-02 12:00:00,2,"47","good","no",0,0
32,"nzjnjj64-o400-enr2-w23z-45ete1ss0xhy",2015-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2015-06-02 12:00:00,2,"42","good","no",0,0
33,"i7d1fkmr-ywpt-a1xp-pva6-ym0yxcktxewz",2016-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2016-06-02 12:00:00,2,"97","good","no",0,0
34,"b7cz4d89-qbsv-ku8g-gt6w-7hc9b17jctnm",2017-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2017-06-02 12:00:00,2,"22","poor","no",0,0
35,"0y7pwyx5-o85m-983k-xuxr-2g507b6yakg4",2018-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2018-06-02 12:00:00,2,"69","good","yes",0,0
36,"r8bn9jj5-geoy-j8e6-ad1r-np9sqsowr2bl",2019-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","chambers_diane",2019-06-02 12:00:00,2,"59","poor","no",0,0
37,"grd9kd6i-o3m1-7egn-g1nq-buoi46mf3iei",2011-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2011-06-02 12:00:00,2,"1","poor","yes",0,0
38,"3k20e24z-s92e-2hlf-2p9l-zw87c3v5eml2",2012-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2012-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2012-06-02 12:00:00,2,"30","poor","no",0,0
39,"2sdsvsjb-9vhk-spl1-thdm-cmdo7rbz16oc",2013-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2013-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2013-06-02 12:00:00,2,"95","good","no",0,0
40,"yw409rl9-ef56-3b6t-j60k-10pg2zsddx1d",2014-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2014-06-02 12:00:00,2,"88","good","no",0,0
41,"uia2cyef-3fev-qa8z-hc9g-wrsgriucfap3",2015-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2015-06-03 12:00:00,3,"32","good","yes",0,0
42,"557df3q4-ldeq-8ttv-q8c2-xu10rnn46zk1",2016-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2016-06-03 12:00:00,3,"24","good","yes",0,0
43,"01o7hgec-hgvp-ccpg-ouu8-xxeu2qdkui6o",2017-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2017-06-03 12:00:00,3,"50","good","yes",0,0
44,"k52bq44o-cvhm-63bq-4fg8-zcz4k3ywvy40",2018-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2018-06-03 12:00:00,3,"62","poor","no",0,0
45,"twoqj3f7-rd5u-l56f-vvnc-vsoli5cgzxky",2019-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2019-06-03 12:00:00,3,"11","good","yes",0,0
46,"a044gu3x-7oey-5rp4-ocvh-3z550myxs10v",2011-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2011-06-03 12:00:00,3,"92","good","no",0,0
47,"m4mznsq4-j5gn-rica-b0zt-xfk7sa4pjj6q",2012-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2012-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","chambers_diane",2012-06-03 12:00:00,3,"44","good","yes",0,0
48,"9dzofm8g-yr8m-jbin-udba-amsx8qvmxrq1",2013-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2013-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2013-06-03 12:00:00,3,"48","poor","no",0,0
49,"v0xrw1cy-n1m8-6wep-3vt3-uxpa4810n57g",2014-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","chambers_diane",2014-06-03 12:00:00,3,"2","good","no",0,0
50,"6bkpkzqz-jjfp-kydj-tt3h-4m7ls2vh68nb",2015-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2015-06-03 12:00:00,3,"38","good","no",0,0
51,"gtnvfguf-vqqn-d7uk-uq4y-igi91o2vxlno",2016-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2016-06-03 12:00:00,3,"47","good","no",0,0
52,"bjz0rm06-brbq-jtwu-rds9-z4m3zpyh20x6",2017-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2017-06-03 12:00:00,3,"42","good","no",0,0
53,"b68bakev-u9cx-iukm-866s-bo4e65sktmio",2018-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2018-06-03 12:00:00,3,"97","good","no",0,0
54,"onf067nf-2ho2-fupn-dv44-h1rcliy1eqk3",2019-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2019-06-03 12:00:00,3,"22","poor","no",0,0
55,"ydl6t03q-tly0-ovhy-kion-5i6o7dj4yx3z",2011-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2011-06-03 12:00:00,3,"69","good","no",0,0
56,"tyqx47nd-18ku-ssxa-8d10-8y25no4ko7mu",2012-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2012-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","chambers_diane",2012-06-03 12:00:00,3,"59","poor","no",0,0
57,"wayotmfc-iuuo-4e4c-o2e7-ayldubkkni5z",2013-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2013-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2013-06-03 12:00:00,3,"1","poor","yes",0,0
58,"egekxh0z-9m1v-n09s-9lr6-6w4zkz8d5jmy",2014-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2014-06-03 12:00:00,3,"30","good","yes",0,0
59,"8qrwaww2-wd3u-4hbs-cdpl-d26wmnykjnma",2015-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2015-06-03 12:00:00,3,"95","good","no",0,0
60,"3kd8begc-e54a-m69s-imwk-0esiraame8rj",2016-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2016-06-03 12:00:00,3,"88","poor","no",0,0
61,"kesls19a-y0uf-jshb-y7bx-q5asekq8vra2",2017-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2017-06-04 12:00:00,4,"32","good","yes",0,0
62,"fexv5mqg-68oe-bpjc-e0e9-5806cyp3bzox",2018-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2018-06-04 12:00:00,4,"24","good","yes",0,0
63,"bht0oowc-wgcf-tv0a-ldrx-ebdchuewgvuo",2019-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2019-06-04 12:00:00,4,"50","good","yes",0,0
64,"pje6mp37-b3q8-2w36-7zfb-r4qu4vbmol5z",2011-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2011-06-04 12:00:00,4,"62","good","yes",0,0
65,"mhtxtbmc-f3oi-rino-6plo-x28s782htsps",2012-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2012-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2012-06-04 12:00:00,4,"11","good","yes",0,0
66,"v81yo67b-0xie-oc0d-nxd1-boygnybfhsg7",2013-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2013-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2013-06-04 12:00:00,4,"92","good","no",0,0
67,"317bghj6-3fnd-y0er-r80u-ol5tbitedih0",2014-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","chambers_diane",2014-06-04 12:00:00,4,"44","good","yes",0,0
68,"svw4flyh-uk1n-7vgq-b1qd-bh78ttnxcjrw",2015-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2015-06-04 12:00:00,4,"48","good","no",0,0
69,"a75af5bx-cx5s-322r-21pm-3pqh78zkezmk",2016-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","chambers_diane",2016-06-04 12:00:00,4,"2","poor","no",0,0
70,"d36nag10-yqfe-bpou-t9o3-i1yvvrb432ne",2017-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2017-06-04 12:00:00,4,"38","good","no",0,0
71,"rrsvjzgy-ljpo-vmis-sp1p-dkpezi5dugb6",2018-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2018-06-04 12:00:00,4,"47","good","no",0,0
72,"1a2udnz7-ep9j-xip0-0rak-h0rvh4ff6t6o",2019-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2019-06-04 12:00:00,4,"42","poor","no",0,0
73,"go2rh3yr-006c-xde8-qgna-9zel8lulj4qx",2011-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2011-06-04 12:00:00,4,"97","good","no",0,0
74,"do8410eu-a4yu-tivq-niaj-b4t86ygcwv2n",2012-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2012-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2012-06-04 12:00:00,4,"22","poor","no",0,0
75,"bcts7gsu-nro5-aej9-gxde-2rq6oorep52j",2013-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2013-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2013-06-04 12:00:00,4,"69","poor","no",0,0
76,"87q440y7-o12f-xa4k-tllh-fm3ecbdtc919",2014-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","chambers_diane",2014-06-04 12:00:00,4,"59","good","yes",0,0
77,"pblne9j9-lvjz-xgpu-txth-45d97pvc3swe",2015-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2015-06-04 12:00:00,4,"1","good","no",0,0
78,"kxypoe7z-3fhg-dqai-9fgk-wopdmuig9n5b",2016-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2016-06-04 12:00:00,4,"30","good","yes",0,0
79,"pm5oins7-p5c0-m62y-d8a0-zel1i7igo1se",2017-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2017-06-04 12:00:00,4,"95","good","no",0,0
80,"3itdhdxo-uhoz-7amh-khoh-ltli9ldbw5il",2018-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2018-06-04 12:00:00,4,"88","poor","no",0,0
81,"46pgee50-4txq-6dj1-fs2f-oxsfm78mg3ai",2019-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2019-06-05 12:00:00,5,"32","good","no",0,0
82,"bhdmpzf4-w2nu-dfct-wzq0-h3rdylyywu56",2011-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2011-06-05 12:00:00,5,"24","good","yes",0,0
83,"9q6qvfco-bf0v-o9b9-bcar-g02exdtzikly",2012-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2012-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2012-06-05 12:00:00,5,"50","poor","yes",0,0
84,"gh0jl1c7-siy6-32aa-rqu4-3zgq78efjbkt",2013-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2013-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2013-06-05 12:00:00,5,"62","poor","no",0,0
85,"5u3hgt5w-6nwu-yzvj-tzjr-dspvingy7m9y",2014-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2014-06-05 12:00:00,5,"11","good","yes",0,0
86,"t666hvis-3ym1-49b6-sskk-lzafbt4jetoq",2015-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2015-06-05 12:00:00,5,"92","poor","no",0,0
87,"t9acoh4v-fnxj-vk2q-vktl-o2a11h89iw51",2016-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","chambers_diane",2016-06-05 12:00:00,5,"44","poor","yes",0,0
88,"8jhx7cjw-61fs-gazj-quso-gd0sgl19zh2j",2017-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2017-06-05 12:00:00,5,"48","poor","no",0,0
89,"xks4gdzw-a5ml-8k1y-yey3-2m35m95bkx1v",2018-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","chambers_diane",2018-06-05 12:00:00,5,"2","good","no",0,0
90,"pi8a7bg4-v0td-linz-jgvt-6t2kom6u7y9u",2019-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2019-06-05 12:00:00,5,"38","good","no",0,0
91,"y5fd3vt4-maim-3g3a-66qi-uydfeed6tj8g",2011-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2011-06-05 12:00:00,5,"47","poor","no",0,0
92,"uecfhm55-hlrj-5avv-6mmw-r62fvizpydp1",2012-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2012-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2012-06-05 12:00:00,5,"42","poor","no",0,0
93,"jt0w2hdw-i6ol-xynn-8p43-9snuxs7k3fcx",2013-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2013-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2013-06-05 12:00:00,5,"97","good","no",0,0
94,"uywjtft6-xgyy-500f-m11n-3zn4hz3mm8hd",2014-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2014-06-05 12:00:00,5,"22","good","no",0,0
95,"20cssy6i-328r-3ry9-76dk-g4lxrudj8c9j",2015-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2015-06-05 12:00:00,5,"69","good","yes",0,0
96,"xnys95wr-ckpc-7lfe-m072-i1brue7a4tvi",2016-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","chambers_diane",2016-06-05 12:00:00,5,"59","poor","yes",0,0
97,"oyj0lp4i-ag9v-14mt-apf9-deddy55bifvn",2017-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2017-06-05 12:00:00,5,"1","poor","yes",0,0
98,"94dlgn5w-ltwg-eo3e-u286-sd8govfb9hi9",2018-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2018-06-05 12:00:00,5,"30","good","no",0,0
99,"hi9co0bz-o2zn-bkdx-tcdj-ewady5lwlvp2",2019-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2019-06-05 12:00:00,5,"95","good","no",0,0
100,"eauxw5ur-abr6-9nu7-05qs-zub81wnwh61b",2011-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2011-06-05 12:00:00,5,"88","good","no",0,0
