"ObjectID","GlobalID","CreationDate","Creator","EditDate","Editor","Observer name","Date","Survey occasion","Site ID","Visibility","Observed species occurrence","x","y"
65,"4e1pn094-l1zm-j4i3-3usn-6wl3kr2zdk2j",2012-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2012-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2012-06-04 12:00:00,4,"18","good","no",0,0
66,"todkdn5e-rg4w-mwws-gyb2-5aqrjdo19483",2013-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2013-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2013-06-04 12:00:00,4,"85","poor","no",0,0
67,"one9ctuu-k7u2-65td-ysdd-mztldo429e8z",2014-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2014-06-04 12:00:00,4,"73","good","no",0,0
68,"o43a3a9q-i9w3-tsxo-bt5n-px4q0lieesgm",2015-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2015-06-04 12:00:00,4,"72","good","no",0,0
69,"lxsu9ijz-e96i-snkx-kewy-y8ltsoqjk5lc",2016-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2016-06-04 12:00:00,4,"32","good","yes",0,0
70,"a0cx1zye-liam-90mj-ifm6-8mofysdushh2",2017-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2017-06-04 12:00:00,4,"92","good","no",0,0
71,"r2nh8fzo-kbaf-v4zm-hl2x-m55s3qdwsyxz",2018-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2018-06-04 12:00:00,4,"88","poor","no",0,0
72,"n4l354do-watt-llh5-zcdn-vuhj0j17g22l",2019-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2019-06-04 12:00:00,4,"79","good","yes",0,0
73,"8t5byeth-u0ys-2g7h-p2xa-fwo6ppof8uw9",2011-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2011-06-04 12:00:00,4,"97","poor","no",0,0
74,"qjnuhwtw-gh29-4dey-ozsm-hsyyjil8sy8i",2012-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2012-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2012-06-04 12:00:00,4,"19","poor","no",0,0
75,"vf7try1w-ve3d-4bcm-w6jf-xj3f9oel4ivf",2013-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2013-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2013-06-04 12:00:00,4,"22","good","yes",0,0
76,"iv6o25g7-hymr-cklk-bzbb-gutnamgz9zeq",2014-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2014-06-04 12:00:00,4,"1","good","no",0,0
77,"9brm14lu-do7o-3trc-kpxt-5h4ipdlxvq4d",2015-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2015-06-04 12:00:00,4,"94","good","yes",0,0
78,"3mbuxpbv-23ju-fa8i-unyn-6l1fpjxn84uu",2016-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2016-06-04 12:00:00,4,"78","poor","yes",0,0
79,"2aukcyj5-ouce-6jhn-idn9-7vsc0mu2wqak",2017-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","chambers_diane",2017-06-04 12:00:00,4,"13","good","yes",0,0
80,"fomsj6ra-sffo-11ao-jkoi-jtptcegv1l5m",2018-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2018-06-04 12:00:00,4,"51","poor","no",0,0
81,"gajipna7-hs4i-npy9-jfaq-crwn76hvzev6",2019-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2019-06-05 12:00:00,5,"15","good","yes",0,0
82,"baq4uoax-c57b-kzvg-r85h-6n76es63jzra",2011-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2011-06-05 12:00:00,5,"55","good","yes",0,0
83,"x5b7erp6-fzf8-stom-72yi-7ltzya76a2e5",2012-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2012-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2012-06-05 12:00:00,5,"3","good","no",0,0
84,"mkmsu37h-aftn-662z-51wi-p90kdd723tjo",2013-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2013-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2013-06-05 12:00:00,5,"12","good","yes",0,0
85,"0j4c9k2n-gsb2-wer1-5hjt-z6npzsorxts7",2014-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2014-06-05 12:00:00,5,"18","good","no",0,0
86,"tw8ttt9u-1t8x-w30w-wkzc-nm3q7ojzw4u6",2015-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2015-06-05 12:00:00,5,"85","good","yes",0,0
87,"hwijr02v-zdmd-gxtv-50go-scudj5wqmi1k",2016-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2016-06-05 12:00:00,5,"73","poor","yes",0,0
88,"wj6i9t48-rxs9-3558-a65m-zs48zb44dqyo",2017-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2017-06-05 12:00:00,5,"72","good","no",0,0
89,"er6sc2pw-6xwn-12x1-6ezu-o8z5c5cylexb",2018-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2018-06-05 12:00:00,5,"32","good","yes",0,0
90,"030vk0ok-2eai-sy38-wnzm-kam9lfc3sx3q",2019-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2019-06-05 12:00:00,5,"92","poor","no",0,0
91,"i2evcc0n-1fu6-rjze-gmc5-xisojme70dmu",2011-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2011-06-05 12:00:00,5,"88","good","no",0,0
92,"om6brszm-jvlw-i6bt-1anm-nvc8tu55kbkl",2012-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2012-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2012-06-05 12:00:00,5,"79","good","yes",0,0
93,"c6dj596l-io1k-f3ca-tv0i-861kstxxgkf7",2013-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2013-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2013-06-05 12:00:00,5,"97","good","yes",0,0
94,"exak8ejb-ser0-ad2x-5hqn-bb63kuli3b68",2014-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2014-06-05 12:00:00,5,"19","good","no",0,0
95,"0wm2v5pp-qm1f-01po-mnm5-0h0ilpwdgvik",2015-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2015-06-05 12:00:00,5,"22","good","no",0,0
96,"b6ymxbjq-c2o1-h9z1-d65c-ylip8los8qvk",2016-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2016-06-05 12:00:00,5,"1","good","no",0,0
97,"xa52557q-6j00-twkj-9tvc-urpdwuvi5iyz",2017-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2017-06-05 12:00:00,5,"94","poor","no",0,0
98,"jntoy6z5-sey3-u104-zq78-ro1n2azw2531",2018-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2018-06-05 12:00:00,5,"78","good","yes",0,0
99,"ozu9xwju-24a8-rvrt-0erw-83jtwt8ygxo9",2019-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","chambers_diane",2019-06-05 12:00:00,5,"13","good","yes",0,0
100,"usaup8n6-61uw-w9fn-kbmf-ybc85ics62bf",2011-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2011-06-05 12:00:00,5,"51","poor","no",0,0
