"ObjectID","GlobalID","CreationDate","Creator","EditDate","Editor","Observer name","Date","Survey occasion","Site ID","Visibility","Observed species occurrence","x","y"
40,"bf7pyzpm-ey5d-s4nd-75ws-ao7wl3fseweh",2014-06-02 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-02 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2014-06-02 12:00:00,2,"28","good","no",0,0
41,"iy2zep2s-gk6k-ll35-h96h-1q632rkg0k3x",2015-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2015-06-03 12:00:00,3,"38","poor","no",0,0
42,"zzaox5d4-gq6c-m8wi-v0gr-0y7b3u3gl787",2016-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2016-06-03 12:00:00,3,"84","good","yes",0,0
43,"8wte58nt-2qiw-1s5n-w350-idnwwgdjxjx7",2017-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","chambers_diane",2017-06-03 12:00:00,3,"12","good","no",0,0
44,"wq338bhu-25ko-cuqy-qsgq-bli2hzrdymp6",2018-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","chambers_diane",2018-06-03 12:00:00,3,"59","poor","yes",0,0
45,"0ydmb1qv-6nja-xtfm-7bk5-1imqzgldm2c2",2019-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2019-06-03 12:00:00,3,"63","good","yes",0,0
46,"032cf77w-flqh-9rgo-ruhg-zcxx6bcrk7qe",2011-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2011-06-03 12:00:00,3,"1","good","no",0,0
47,"jji5per9-c7vv-8582-dud0-4kl1hxhcbce6",2012-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2012-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2012-06-03 12:00:00,3,"72","poor","yes",0,0
48,"f8gqsv5b-w6ze-c5q8-pybe-2v3rkt4rdj3s",2013-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2013-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2013-06-03 12:00:00,3,"79","good","no",0,0
49,"z0icrkdk-no38-2lgu-08mk-h8q02cr4cbd8",2014-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2014-06-03 12:00:00,3,"11","good","yes",0,0
50,"fbq0gw9z-u6t3-rdsw-mihm-2wq8tbjxnx8m",2015-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2015-06-03 12:00:00,3,"14","good","yes",0,0
51,"7k70xccr-jsdc-06mr-geaf-njoxbg5yp9q6",2016-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2016-06-03 12:00:00,3,"40","good","yes",0,0
52,"tqowjjda-amh0-ewyz-ynr7-8yfg7utg1uzu",2017-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2017-06-03 12:00:00,3,"4","good","no",0,0
53,"15dqnq34-l78j-jm37-fnon-mtrc8uh12h1q",2018-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2018-06-03 12:00:00,3,"78","good","yes",0,0
54,"58ul0bed-tdag-nlwv-jz20-6ijbisy2tt35",2019-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2019-06-03 12:00:00,3,"94","good","yes",0,0
55,"6qydzwhw-eq2l-ix1n-z9vm-eri784oyz40q",2011-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2011-06-03 12:00:00,3,"34","good","yes",0,0
56,"evt32o71-jrdu-38vv-xai8-qc031ggxmwxn",2012-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2012-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2012-06-03 12:00:00,3,"35","good","no",0,0
57,"qc6t48qb-276u-dcc7-dg9w-rqhftjt7chbk",2013-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2013-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2013-06-03 12:00:00,3,"95","good","no",0,0
58,"fb307eh9-pq5f-u66w-pvk5-x8zh7p0ey8zj",2014-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2014-06-03 12:00:00,3,"76","good","yes",0,0
59,"3ha52nb9-yglo-27dy-dqiz-ixtnfu7igihm",2015-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2015-06-03 12:00:00,3,"68","good","yes",0,0
60,"k3hvnxsx-pkyj-w1jn-tic6-69bmq46gv6ad",2016-06-03 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-03 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2016-06-03 12:00:00,3,"28","poor","no",0,0
61,"mdzfahzo-lz60-1u2g-38je-sw3o75xhy8n6",2017-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2017-06-04 12:00:00,4,"38","good","no",0,0
62,"rhoyd4py-gz6g-zpgb-auad-ceemkyuaveoa",2018-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2018-06-04 12:00:00,4,"84","good","yes",0,0
63,"ckmf8ch7-ezyr-1hcc-3s57-x8i5t0pl3f2q",2019-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","chambers_diane",2019-06-04 12:00:00,4,"12","good","yes",0,0
64,"0imix2a3-f5r1-fvng-963w-h380f1nh2bdk",2011-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","chambers_diane",2011-06-04 12:00:00,4,"59","good","yes",0,0
65,"omcy7rph-zbbu-negs-gz0y-y86kbhf9z99j",2012-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2012-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2012-06-04 12:00:00,4,"63","good","no",0,0
66,"xi80teix-6bsf-byrh-oj36-dok5q8eh97za",2013-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2013-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2013-06-04 12:00:00,4,"1","poor","no",0,0
67,"p1e5tnzz-liic-7ntd-t4bw-320jqm1a9pn6",2014-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2014-06-04 12:00:00,4,"72","poor","no",0,0
68,"i8eav14b-j9vs-9b8r-9yi1-c2nrt7q15qbe",2015-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2015-06-04 12:00:00,4,"79","good","yes",0,0
69,"5uqgmhnl-emsc-xav3-feaz-uv8wvjbyfheu",2016-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2016-06-04 12:00:00,4,"11","good","yes",0,0
70,"5s5amdy2-aocf-2v9l-p3cu-5nqn2n6pih44",2017-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2017-06-04 12:00:00,4,"14","good","yes",0,0
71,"ge7ryy3a-kopf-3po6-x73l-p8duobslhjfj",2018-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2018-06-04 12:00:00,4,"40","good","no",0,0
72,"p2yfvupl-lacn-8vnw-hsb6-4zamjn99zjuk",2019-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2019-06-04 12:00:00,4,"4","poor","no",0,0
73,"x1s64vg9-eqj6-47ky-yfat-nd34iig5vqed",2011-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2011-06-04 12:00:00,4,"78","good","yes",0,0
74,"frnr6fh0-djgq-9w3y-9x08-2kr5rkxgo4w3",2012-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2012-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2012-06-04 12:00:00,4,"94","poor","no",0,0
75,"6gxthut8-u15n-j1be-odsz-ny6lip79dwx6",2013-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2013-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2013-06-04 12:00:00,4,"34","good","no",0,0
76,"smxtj8ji-7say-z72y-99dh-lwsknes853kx",2014-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2014-06-04 12:00:00,4,"35","good","no",0,0
77,"knf5c49l-klwo-tik6-ntps-fe2uflr6nlfq",2015-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2015-06-04 12:00:00,4,"95","poor","no",0,0
78,"sjz6oe81-y4ci-vsur-x1sn-i66frximsuoq",2016-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2016-06-04 12:00:00,4,"76","poor","no",0,0
79,"i942364s-icxc-arm5-p8jm-j0pm5ovt4dj6",2017-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2017-06-04 12:00:00,4,"68","good","no",0,0
80,"wbk1kkpf-m24p-8dcw-5zp1-2ts5unp5pqqj",2018-06-04 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-04 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2018-06-04 12:00:00,4,"28","good","no",0,0
81,"cu9g163a-e7h6-oa12-b6i2-ymw6hksk0uo7",2019-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2019-06-05 12:00:00,5,"38","good","no",0,0
82,"rfbwf649-ktx0-kx27-npvp-cx43w83yqc4u",2011-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2011-06-05 12:00:00,5,"84","good","yes",0,0
83,"bo3u4isy-1nq8-2aoy-rsds-rilj6pw7uye8",2012-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2012-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","chambers_diane",2012-06-05 12:00:00,5,"12","good","yes",0,0
84,"s3mir50o-frsm-5br2-5ih4-738k6r5w5c6t",2013-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2013-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","chambers_diane",2013-06-05 12:00:00,5,"59","good","no",0,0
85,"f2grzg4l-4fm8-882y-w2ge-q3ht0tzkjoe0",2014-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2014-06-05 12:00:00,5,"63","good","yes",0,0
86,"e5zvoc05-797i-5oft-ks6w-ne49i0f48vcq",2015-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2015-06-05 12:00:00,5,"1","good","no",0,0
87,"d78ep8oq-034e-9zbd-i0sj-c79onl3ow8k3",2016-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2016-06-05 12:00:00,5,"72","good","yes",0,0
88,"87s225ja-g2fz-ztj4-t68k-88tr2dbj87ur",2017-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2017-06-05 12:00:00,5,"79","good","no",0,0
89,"fnhyo7vi-mupv-q46q-dg9d-ithpnzl9jjwk",2018-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2018-06-05 12:00:00,5,"11","poor","no",0,0
90,"y1bf0un7-f05d-dnv7-qwfl-uaytutgq7d43",2019-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2019-06-05 12:00:00,5,"14","poor","no",0,0
91,"w8lb7878-tnhm-y39k-b1h9-0c6yxya08j41",2011-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2011-06-05 12:00:00,5,"40","good","yes",0,0
92,"dpwfrsdv-rgm0-a09a-9zl7-nxur1jhon77d",2012-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2012-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2012-06-05 12:00:00,5,"4","poor","no",0,0
93,"3q9lzloo-7u0o-sjlt-f7dg-9gzsow8wnds1",2013-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2013-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2013-06-05 12:00:00,5,"78","good","no",0,0
94,"am9oqkp9-m7bi-2snz-4hr1-nxdmp64o28cz",2014-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2014-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","pantusso_ernie",2014-06-05 12:00:00,5,"94","good","yes",0,0
95,"bvkkgrqs-l5av-20h7-1ppz-j0w0rf4ik9ch",2015-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2015-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","peterson_norman",2015-06-05 12:00:00,5,"34","good","no",0,0
96,"kh1pk1vm-c4d8-64lz-i2sp-j1k4ivqx8s6n",2016-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2016-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","clavin_clifford",2016-06-05 12:00:00,5,"35","poor","no",0,0
97,"md6ieub8-ysb7-yl19-0nks-rp7pemd2drc9",2017-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2017-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2017-06-05 12:00:00,5,"95","poor","no",0,0
98,"em5wkc6c-e2mv-hq6w-mx1h-rzo75xn0x11u",2018-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2018-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","tortelli_carla",2018-06-05 12:00:00,5,"76","good","yes",0,0
99,"vds3adw6-ogzz-i4bf-z45f-bfvv9qpp788c",2019-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2019-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2019-06-05 12:00:00,5,"68","good","no",0,0
100,"a8ojodny-diad-c5vt-mes4-v97n9tndbf85",2011-06-05 12:00:00,"jared_laufenberg@fws.gov_fws",2011-06-05 12:00:00,"jared_laufenberg@fws.gov_fws","malone_samuel",2011-06-05 12:00:00,5,"28","poor","no",0,0
